	YEAR	INSTITUTION	PATENTS_FILED_COUNT	PATENTS_GRANTED_COUNT	ONGOING_TRIALS_COUNT	STATE	TOTAL_FUNDING
328	2003.0	WAKE FOREST UNIVERSITY HEALTH SCIENCES	1.0	0.0	0.0		
329	2003.0	WASHINGTON UNIVERSITY	2.0	0.0	0.0		
330	2003.0	WAYNE STATE UNIVERSITY	1.0	0.0	0.0		
331	2003.0	YALE UNIVERSITY	5.0	0.0	0.0		
332	2004.0	ALBANY MEDICAL COLLEGE	1.0	1.0	0.0		
333	2004.0	ALBERT EINSTEIN COLLEGE OF MEDICINE, INC	7.0	0.0	0.0		
334	2004.0	ARIZONA STATE UNIVERSITY-TEMPE CAMPUS	3.0	1.0	0.0		
335	2004.0	BELLBROOK LABS, LLC	1.0	0.0	0.0		
336	2004.0	BETH ISRAEL DEACONESS MEDICAL CENTER	1.0	1.0	1.0		
337	2004.0	BOLDER BIOTECHNOLOGY, INC.	8.0	1.0	0.0		
338	2004.0	BOSTON UNIVERSITY MEDICAL CAMPUS	1.0	1.0	0.0		
339	2004.0	BRIGHAM AND WOMEN'S HOSPITAL	3.0	0.0	0.0		
340	2004.0	BROWN UNIVERSITY	2.0	2.0	1.0		
341	2004.0	CALIFORNIA INSTITUTE OF TECHNOLOGY	2.0	1.0	0.0		
342	2004.0	CASE WESTERN RESERVE UNIVERSITY	1.0	1.0	0.0		
343	2004.0	CEDARS-SINAI MEDICAL CENTER	3.0	2.0	0.0		
344	2004.0	CHILDREN'S HOSP OF PHILADELPHIA	1.0	0.0	0.0		
345	2004.0	CHILDREN'S HOSPITAL & RES CTR AT OAKLAND	1.0	0.0	0.0		
346	2004.0	CHILDREN'S HOSPITAL CORPORATION	2.0	0.0	0.0		
347	2004.0	CHILDREN'S HOSPITAL OF LOS ANGELES	1.0	0.0	0.0		
348	2004.0	CINCINNATI CHILDRENS HOSP MED CTR	3.0	0.0	0.0		
349	2004.0	COLUMBIA UNIV NEW YORK MORNINGSIDE	8.0	4.0	0.0		
350	2004.0	CORNELL UNIVERSITY	7.0	3.0	0.0		
351	2004.0	CYNTELLECT, INC.	1.0	1.0	0.0		
352	2004.0	DANA-FARBER CANCER INST	5.0	1.0	0.0		
353	2004.0	EMORY UNIVERSITY	2.0	1.0	4.0		
354	2004.0	FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH	1.0	0.0	0.0		
355	2004.0	FLORIDA ATLANTIC UNIVERSITY	1.0	0.0	0.0		
356	2004.0	GEORGETOWN UNIVERSITY	1.0	2.0	3.0		
357	2004.0	GEORGIA REGENTS UNIVERSITY	1.0	0.0	0.0		
358	2004.0	GEORGIA STATE UNIVERSITY	1.0	0.0	0.0		
359	2004.0	H. LEE MOFFITT CANCER CTR & RES INST	1.0	0.0	0.0		
360	2004.0	HARVARD UNIVERSITY	2.0	3.0	0.0		
361	2004.0	ILLUMINA, INC.	1.0	0.0	0.0		
362	2004.0	J. DAVID GLADSTONE INSTITUTES	1.0	0.0	0.0		
363	2004.0	MASSACHUSETTS GENERAL HOSPITAL	2.0	3.0	7.0		
364	2004.0	MASSACHUSETTS INSTITUTE OF TECHNOLOGY	6.0	2.0	0.0		
365	2004.0	MICHIGAN STATE UNIVERSITY	1.0	0.0	0.0		
366	2004.0	NEUROCRINE BIOSCIENCES, INC.	5.0	4.0	0.0		
367	2004.0	NEW YORK UNIVERSITY	2.0	0.0	0.0		
368	2004.0	NORTHWESTERN UNIVERSITY	2.0	1.0	10.0		
369	2004.0	OHIO STATE UNIVERSITY	1.0	0.0	0.0		
370	2004.0	PURDUE UNIVERSITY	1.0	0.0	0.0		
371	2004.0	RHODE ISLAND HOSPITAL	1.0	0.0	0.0		
372	2004.0	ROCKEFELLER UNIVERSITY	1.0	0.0	0.0		
373	2004.0	SAINT LOUIS UNIVERSITY	1.0	0.0	0.0		
374	2004.0	SCRIPPS RESEARCH INSTITUTE	9.0	6.0	0.0		
375	2004.0	SLOAN-KETTERING INST CAN RESEARCH	3.0	5.0	0.0		
376	2004.0	ST. JUDE CHILDREN'S RESEARCH HOSPITAL	2.0	1.0	9.0		
377	2004.0	STANFORD UNIVERSITY	9.0	5.0	1.0		
378	2004.0	STATE UNIVERSITY NEW YORK STONY BROOK	3.0	1.0	0.0		
379	2004.0	STATE UNIVERSITY OF NEW YORK AT BUFFALO	2.0	0.0	0.0		
380	2004.0	STRATATECH CORPORATION	1.0	0.0	0.0		
381	2004.0	TEPHA, INC.	1.0	0.0	0.0		
382	2004.0	TEXAS ENGINEERING EXPERIMENT STATION	1.0	0.0	0.0		
383	2004.0	TULANE UNIVERSITY OF LOUISIANA	1.0	0.0	0.0		
384	2004.0	UNIV OF ARKANSAS FOR MED SCIS	1.0	0.0	0.0		
385	2004.0	UNIV OF NORTH CAROLINA CHAPEL HILL	6.0	1.0	0.0		
386	2004.0	UNIVERSITY OF ARIZONA	2.0	1.0	8.0		
387	2004.0	UNIVERSITY OF CALIFORNIA BERKELEY	2.0	1.0	0.0		
388	2004.0	UNIVERSITY OF CALIFORNIA LOS ANGELES	1.0	0.0	0.0		
389	2004.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	13.0	4.0	0.0		
390	2004.0	UNIVERSITY OF CALIFORNIA SYS OFFICE/PRES	5.0	8.0	0.0		
391	2004.0	UNIVERSITY OF CALIFORNIA, SAN FRANCISCO	11.0	3.0	15.0		
392	2004.0	UNIVERSITY OF COLORADO	5.0	0.0	0.0		
393	2004.0	UNIVERSITY OF CONNECTICUT SCH OF MED/DNT	2.0	2.0	0.0		
394	2004.0	UNIVERSITY OF FLORIDA	4.0	0.0	0.0		
395	2004.0	UNIVERSITY OF GEORGIA	1.0	0.0	0.0		
396	2004.0	UNIVERSITY OF ILLINOIS AT CHICAGO	2.0	2.0	1.0		
397	2004.0	UNIVERSITY OF IOWA	7.0	0.0	3.0		
398	2004.0	UNIVERSITY OF MARYLAND BALTIMORE	1.0	2.0	0.0		
399	2004.0	UNIVERSITY OF MASSACHUSETTS MEDICAL SCH	6.0	0.0	0.0		
400	2004.0	UNIVERSITY OF MICHIGAN	8.0	2.0	0.0		
401	2004.0	UNIVERSITY OF MINNESOTA	2.0	1.0	0.0		
402	2004.0	UNIVERSITY OF MISSOURI-COLUMBIA	1.0	1.0	0.0		
403	2004.0	UNIVERSITY OF NEBRASKA MEDICAL CENTER	2.0	1.0	0.0		
404	2004.0	UNIVERSITY OF NEW MEXICO	1.0	0.0	4.0		
405	2004.0	UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR	3.0	0.0	0.0		
406	2004.0	UNIVERSITY OF PENNSYLVANIA	3.0	0.0	1.0		
407	2004.0	UNIVERSITY OF PITTSBURGH	4.0	2.0	3.0		
408	2004.0	UNIVERSITY OF SOUTH FLORIDA	5.0	3.0	3.0		
409	2004.0	UNIVERSITY OF SOUTHERN CALIFORNIA	1.0	2.0	4.0		
410	2004.0	UNIVERSITY OF TX MD ANDERSON CAN CTR	6.0	1.0	0.0		
411	2004.0	UNIVERSITY OF UTAH	2.0	6.0	1.0		
412	2004.0	UNIVERSITY OF VERMONT & ST AGRIC COLLEGE	2.0	0.0	0.0		
413	2004.0	UNIVERSITY OF VIRGINIA	2.0	0.0	1.0		
414	2004.0	UNIVERSITY OF WASHINGTON	4.0	1.0	6.0		
415	2004.0	UNIVERSITY OF WISCONSIN-MADISON	7.0	3.0	0.0		
416	2004.0	UT SOUTHWESTERN MEDICAL CENTER	2.0	2.0	0.0		
417	2004.0	VANDERBILT UNIVERSITY	1.0	3.0	0.0		
418	2004.0	WASHINGTON STATE UNIVERSITY	2.0	2.0	0.0		
419	2004.0	WAYNE STATE UNIVERSITY	1.0	0.0	0.0		
420	2004.0	WHITEHEAD INSTITUTE FOR BIOMEDICAL RES	2.0	0.0	0.0		
421	2004.0	YALE UNIVERSITY	1.0	3.0	0.0		
422	2005.0	ALBERT EINSTEIN COLLEGE OF MEDICINE, INC	5.0	0.0	0.0		
423	2005.0	ANGION BIOMEDICA CORPORATION	1.0	0.0	0.0		
424	2005.0	ARCHIBALD JAMES MIXSON	1.0	0.0	0.0		
425	2005.0	ARIZONA STATE UNIVERSITY-TEMPE CAMPUS	1.0	1.0	0.0		
426	2005.0	ARTANN LABORATORIES, INC.	1.0	0.0	0.0		
427	2005.0	AUCKLAND UNISERVICES, LTD	1.0	0.0	0.0		
428	2005.0	BAYLOR COLLEGE OF MEDICINE	1.0	0.0	10.0		
429	2005.0	BECKMAN RESEARCH INSTITUTE/CITY OF HOPE	1.0	0.0	0.0		
430	2005.0	BOLDER BIOTECHNOLOGY, INC.	3.0	0.0	0.0		
431	2005.0	BRIGHAM AND WOMEN'S HOSPITAL	3.0	3.0	0.0		
432	2005.0	CEDARS-SINAI MEDICAL CENTER	1.0	4.0	0.0		
433	2005.0	CHILDREN'S HOSPITAL CORPORATION	4.0	3.0	0.0		
434	2005.0	CINCINNATI CHILDRENS HOSP MED CTR	1.0	0.0	0.0		
435	2005.0	COLUMBIA UNIV NEW YORK MORNINGSIDE	13.0	7.0	0.0		
436	2005.0	CORNELL UNIVERSITY	2.0	1.0	0.0		
437	2005.0	DANA-FARBER CANCER INST	4.0	4.0	0.0		
438	2005.0	DARTMOUTH COLLEGE	1.0	1.0	0.0		
439	2005.0	FLORIDA AGRICULTURAL AND MECHANICAL UNIV	1.0	0.0	0.0		
440	2005.0	FOX CHASE CANCER CENTER	1.0	0.0	10.0		
441	2005.0	FRED HUTCHINSON CANCER RESEARCH CENTER	1.0	0.0	13.0		
442	2005.0	GEORGIA REGENTS UNIVERSITY	1.0	0.0	0.0		
443	2005.0	GEORGIA TECH RESEARCH CORPORATION	1.0	0.0	0.0		
444	2005.0	H. LEE MOFFITT CANCER CTR & RES INST	2.0	0.0	0.0		
445	2005.0	HARVARD UNIVERSITY	1.0	2.0	0.0		
446	2005.0	ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI	2.0	1.0	0.0		
447	2005.0	ILLUMINA, INC.	2.0	0.0	0.0		
448	2005.0	J. DAVID GLADSTONE INSTITUTES	1.0	0.0	0.0		
449	2005.0	LSU HEALTH SCIENCES CENTER	1.0	0.0	0.0		
450	2005.0	MASSACHUSETTS GENERAL HOSPITAL	3.0	0.0	11.0		
451	2005.0	MASSACHUSETTS INSTITUTE OF TECHNOLOGY	5.0	4.0	0.0		
452	2005.0	MAYO CLINIC ROCHESTER	4.0	1.0	0.0		
453	2005.0	MEDICAL COLLEGE OF WISCONSIN	1.0	0.0	1.0		
454	2005.0	MEDICAL UNIVERSITY OF SOUTH CAROLINA	1.0	2.0	9.0		
455	2005.0	MONELL CHEMICAL SENSES CENTER	1.0	0.0	0.0		
456	2005.0	NEUROCRINE BIOSCIENCES, INC.	2.0	4.0	0.0		
457	2005.0	NEW YORK BLOOD CENTER	1.0	0.0	0.0		
458	2005.0	NORTHWESTERN UNIVERSITY	5.0	1.0	20.0		
459	2005.0	OHIO STATE UNIVERSITY	2.0	3.0	0.0		
460	2005.0	PENNSYLVANIA STATE UNIVERSITY	1.0	0.0	0.0		
461	2005.0	PURDUE UNIVERSITY	3.0	2.0	0.0		
462	2005.0	ROSWELL PARK CANCER INSTITUTE	1.0	1.0	22.0		
463	2005.0	RUTGERS, THE STATE UNIV OF N.J.	1.0	0.0	0.0		
464	2005.0	SALK INSTITUTE FOR BIOLOGICAL STUDIES	2.0	0.0	0.0		
465	2005.0	SANFORD-BURNHAM MEDICAL RESEARCH INSTIT	2.0	0.0	0.0		
466	2005.0	SCRIPPS RESEARCH INSTITUTE	8.0	5.0	0.0		
467	2005.0	SLOAN-KETTERING INST CAN RESEARCH	3.0	4.0	0.0		
468	2005.0	ST. JUDE CHILDREN'S RESEARCH HOSPITAL	4.0	2.0	13.0		
469	2005.0	STANFORD UNIVERSITY	8.0	4.0	2.0		
470	2005.0	STATE UNIVERSITY NEW YORK STONY BROOK	3.0	1.0	0.0		
471	2005.0	STATE UNIVERSITY OF NEW YORK AT BUFFALO	2.0	0.0	0.0		
472	2005.0	STOWERS INSTITUTE FOR MEDICAL RESEARCH	1.0	0.0	0.0		
473	2005.0	TUFTS UNIVERSITY BOSTON	1.0	0.0	0.0		
474	2005.0	UNIV OF ARKANSAS FOR MED SCIS	4.0	0.0	0.0		
475	2005.0	UNIV OF MARYLAND, COLLEGE PARK	1.0	1.0	0.0		
476	2005.0	UNIV OF NORTH CAROLINA CHAPEL HILL	6.0	3.0	0.0		
477	2005.0	UNIVERSITY OF ARIZONA	5.0	0.0	10.0		
478	2005.0	UNIVERSITY OF CALIFORNIA BERKELEY	2.0	3.0	0.0		
479	2005.0	UNIVERSITY OF CALIFORNIA LOS ANGELES	2.0	3.0	0.0		
480	2005.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	10.0	6.0	0.0		
481	2005.0	UNIVERSITY OF CALIFORNIA SYS OFFICE/PRES	6.0	4.0	0.0		
482	2005.0	UNIVERSITY OF CALIFORNIA, SAN FRANCISCO	4.0	6.0	27.0		
483	2005.0	UNIVERSITY OF CHICAGO	1.0	1.0	17.0		
484	2005.0	UNIVERSITY OF COLORADO	7.0	1.0	0.0		
485	2005.0	UNIVERSITY OF CONNECTICUT SCH OF MED/DNT	1.0	0.0	0.0		
486	2005.0	UNIVERSITY OF FLORIDA	2.0	1.0	0.0		
487	2005.0	UNIVERSITY OF ILLINOIS AT CHICAGO	2.0	0.0	1.0		
488	2005.0	UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN	3.0	0.0	0.0		
489	2005.0	UNIVERSITY OF IOWA	7.0	3.0	4.0		
490	2005.0	UNIVERSITY OF MARYLAND BALTIMORE	7.0	1.0	0.0		
491	2005.0	UNIVERSITY OF MASSACHUSETTS MEDICAL SCH	5.0	0.0	0.0		
492	2005.0	UNIVERSITY OF MICHIGAN	3.0	2.0	0.0		
493	2005.0	UNIVERSITY OF MINNESOTA	4.0	2.0	0.0		
494	2005.0	UNIVERSITY OF NEW HAMPSHIRE	1.0	1.0	0.0		
495	2005.0	UNIVERSITY OF NEW MEXICO	1.0	0.0	4.0		
496	2005.0	UNIVERSITY OF PENNSYLVANIA	4.0	0.0	1.0		
497	2005.0	UNIVERSITY OF PITTSBURGH	8.0	3.0	5.0		
498	2005.0	UNIVERSITY OF ROCHESTER	3.0	0.0	9.0		
499	2005.0	UNIVERSITY OF SOUTH FLORIDA	4.0	1.0	3.0		
500	2005.0	UNIVERSITY OF SOUTHERN CALIFORNIA	2.0	0.0	8.0		
501	2005.0	UNIVERSITY OF TENNESSEE HEALTH SCI CTR	1.0	0.0	0.0		
502	2005.0	UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON	1.0	0.0	0.0		
503	2005.0	UNIVERSITY OF TEXAS HLTH SCIENCE CENTER	1.0	0.0	0.0		
504	2005.0	UNIVERSITY OF TEXAS MEDICAL BR GALVESTON	1.0	0.0	0.0		
505	2005.0	UNIVERSITY OF TOLEDO	1.0	0.0	0.0		
506	2005.0	UNIVERSITY OF TX MD ANDERSON CAN CTR	3.0	3.0	0.0		
507	2005.0	UNIVERSITY OF UTAH	2.0	1.0	2.0		
508	2005.0	UNIVERSITY OF VIRGINIA	3.0	0.0	2.0		
509	2005.0	UNIVERSITY OF WASHINGTON	5.0	4.0	8.0		
510	2005.0	UNIVERSITY OF WISCONSIN-MADISON	14.0	2.0	0.0		
511	2005.0	UT SOUTHWESTERN MEDICAL CENTER	6.0	3.0	0.0		
512	2005.0	VANDERBILT UNIVERSITY	4.0	1.0	2.0		
513	2005.0	VIRGINIA COMMONWEALTH UNIVERSITY	1.0	0.0	3.0		
514	2005.0	WASHINGTON STATE UNIVERSITY	2.0	1.0	0.0		
515	2005.0	WASHINGTON UNIVERSITY	2.0	2.0	0.0		
516	2005.0	WAYNE STATE UNIVERSITY	2.0	1.0	0.0		
517	2005.0	WHITEHEAD INSTITUTE FOR BIOMEDICAL RES	1.0	0.0	0.0		
518	2005.0	XL SCI-TECH, INC.	1.0	0.0	0.0		
519	2005.0	YALE UNIVERSITY	6.0	6.0	0.0		
520	2006.0	ALBERT EINSTEIN COLLEGE OF MEDICINE, INC	4.0	5.0	0.0		
521	2006.0	ARIZONA STATE UNIVERSITY-TEMPE CAMPUS	1.0	3.0	0.0		
522	2006.0	AUCKLAND UNISERVICES, LTD	1.0	0.0	0.0		
523	2006.0	AZEVAN PHARMACEUTICALS, INC.	1.0	1.0	0.0		
524	2006.0	BAYLOR COLLEGE OF MEDICINE	1.0	0.0	9.0		
525	2006.0	BETH ISRAEL DEACONESS MEDICAL CENTER	1.0	0.0	2.0		
526	2006.0	BOLDER BIOTECHNOLOGY, INC.	2.0	2.0	0.0		
527	2006.0	BRIGHAM AND WOMEN'S HOSPITAL	2.0	4.0	1.0		
528	2006.0	CALIFORNIA INSTITUTE OF TECHNOLOGY	5.0	3.0	0.0		
529	2006.0	CARNEGIE INSTITUTION OF WASHINGTON, D.C.	1.0	0.0	0.0		
530	2006.0	CEDARS-SINAI MEDICAL CENTER	3.0	2.0	0.0		
531	2006.0	CHILDREN'S HOSPITAL & RES CTR AT OAKLAND	2.0	0.0	0.0		
532	2006.0	CHILDREN'S HOSPITAL CORPORATION	3.0	2.0	0.0		
533	2006.0	CINCINNATI CHILDRENS HOSP MED CTR	1.0	0.0	0.0		
534	2006.0	COLUMBIA UNIV NEW YORK MORNINGSIDE	3.0	1.0	0.0		
535	2006.0	CORNELL UNIVERSITY	6.0	2.0	0.0		
536	2006.0	DANA-FARBER CANCER INST	4.0	4.0	0.0		
537	2006.0	DAVID REISMAN	1.0	0.0	0.0		
538	2006.0	DREXEL UNIVERSITY	2.0	0.0	0.0		
539	2006.0	DUKE UNIVERSITY	1.0	0.0	35.0		
540	2006.0	EMORY UNIVERSITY	2.0	5.0	13.0		
541	2006.0	GEORGIA REGENTS UNIVERSITY	1.0	0.0	0.0		
542	2006.0	H. LEE MOFFITT CANCER CTR & RES INST	1.0	0.0	0.0		
543	2006.0	JAMES C. PAULSON	1.0	0.0	0.0		
544	2006.0	LA JOLLA INST FOR ALLERGY & IMMUNOLGY	1.0	1.0	0.0		
545	2006.0	LOUISIANA STATE UNIV A&M COL BATON ROUGE	1.0	0.0	0.0		
546	2006.0	LSU PENNINGTON BIOMEDICAL RESEARCH CTR	1.0	0.0	0.0		
547	2006.0	MASSACHUSETTS GENERAL HOSPITAL	3.0	6.0	15.0		
548	2006.0	MASSACHUSETTS INSTITUTE OF TECHNOLOGY	14.0	5.0	0.0		
549	2006.0	MAYO CLINIC ROCHESTER	4.0	3.0	0.0		
550	2006.0	MICHIGAN STATE UNIVERSITY	1.0	0.0	0.0		
551	2006.0	NATIONAL JEWISH HEALTH	1.0	0.0	0.0		
552	2006.0	NEUROCRINE BIOSCIENCES, INC.	2.0	4.0	0.0		
553	2006.0	NEVADA CANCER INSTITUTE	1.0	0.0	1.0		
554	2006.0	NEW YORK BLOOD CENTER	1.0	0.0	0.0		
555	2006.0	NORTHWESTERN UNIVERSITY	4.0	1.0	32.0		
556	2006.0	OHIO STATE UNIVERSITY	2.0	3.0	0.0		
557	2006.0	PENNSYLVANIA STATE UNIVERSITY	2.0	2.0	0.0		
558	2006.0	PROTEON THERAPEUTICS, INC.	2.0	1.0	0.0		
559	2006.0	PURDUE UNIVERSITY	1.0	0.0	0.0		
560	2006.0	ROSWELL PARK CANCER INSTITUTE	3.0	2.0	27.0		
561	2006.0	SANFORD-BURNHAM MEDICAL RESEARCH INSTIT	1.0	1.0	0.0		
562	2006.0	SCRIPPS RESEARCH INSTITUTE	8.0	8.0	0.0		
563	2006.0	SLOAN-KETTERING INST CAN RESEARCH	3.0	3.0	0.0		
564	2006.0	ST. JUDE CHILDREN'S RESEARCH HOSPITAL	1.0	2.0	13.0		
565	2006.0	STANFORD UNIVERSITY	10.0	7.0	3.0		
566	2006.0	STATE UNIVERSITY NEW YORK STONY BROOK	1.0	3.0	0.0		
567	2006.0	STATE UNIVERSITY OF NEW YORK AT BUFFALO	1.0	0.0	0.0		
568	2006.0	STEWARD ST. ELIZABETH'S MEDICAL CENTER	1.0	0.0	0.0		
569	2006.0	TEXAS A&M UNIVERSITY	1.0	0.0	0.0		
570	2006.0	TUFTS MEDICAL CENTER	1.0	0.0	1.0		
571	2006.0	TUFTS UNIVERSITY BOSTON	1.0	0.0	0.0		
572	2006.0	UNIV OF ARKANSAS FOR MED SCIS	2.0	0.0	0.0		
573	2006.0	UNIV OF MARYLAND, COLLEGE PARK	2.0	2.0	0.0		
574	2006.0	UNIV OF NORTH CAROLINA CHAPEL HILL	8.0	1.0	0.0		
575	2006.0	UNIVERSITY OF ARIZONA	2.0	2.0	10.0		
576	2006.0	UNIVERSITY OF CALIFORNIA LOS ANGELES	6.0	4.0	0.0		
577	2006.0	UNIVERSITY OF CALIFORNIA SAN DIEGO	8.0	11.0	0.0		
578	2006.0	UNIVERSITY OF CALIFORNIA SYS OFFICE/PRES	2.0	7.0	0.0		
579	2006.0	UNIVERSITY OF CALIFORNIA, SAN FRANCISCO	8.0	6.0	33.0		
580	2006.0	UNIVERSITY OF CENTRAL FLORIDA	1.0	0.0	0.0		
581	2006.0	UNIVERSITY OF CHICAGO	3.0	1.0	18.0		
582	2006.0	UNIVERSITY OF COLORADO	5.0	2.0	0.0		
583	2006.0	UNIVERSITY OF CONNECTICUT SCH OF MED/DNT	1.0	0.0	0.0		
584	2006.0	UNIVERSITY OF FLORIDA	2.0	5.0	1.0		
585	2006.0	UNIVERSITY OF ILLINOIS AT CHICAGO	2.0	4.0	1.0		
586	2006.0	UNIVERSITY OF IOWA	4.0	4.0	5.0		
587	2006.0	UNIVERSITY OF LOUISVILLE	1.0	0.0	0.0		
588	2006.0	UNIVERSITY OF MARYLAND BALTIMORE	6.0	0.0	0.0		
589	2006.0	UNIVERSITY OF MASSACHUSETTS MEDICAL SCH	6.0	0.0	0.0		
590	2006.0	UNIVERSITY OF MICHIGAN	16.0	10.0	0.0		
591	2006.0	UNIVERSITY OF MINNESOTA	2.0	0.0	0.0		
592	2006.0	UNIVERSITY OF MISSOURI-COLUMBIA	1.0	2.0	0.0		
593	2006.0	UNIVERSITY OF NEW MEXICO	2.0	0.0	1.0		
594	2006.0	UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR	1.0	1.0	0.0		
595	2006.0	UNIVERSITY OF PENNSYLVANIA	8.0	2.0	3.0		
596	2006.0	UNIVERSITY OF PITTSBURGH	3.0	3.0	10.0		
597	2006.0	UNIVERSITY OF SOUTH FLORIDA	6.0	4.0	3.0		
598	2006.0	UNIVERSITY OF SOUTHERN CALIFORNIA	1.0	3.0	7.0		
599	2006.0	UNIVERSITY OF TEXAS, AUSTIN	1.0	0.0	0.0		
600	2006.0	UNIVERSITY OF TX MD ANDERSON CAN CTR	2.0	8.0	0.0		
601	2006.0	UNIVERSITY OF UTAH	2.0	1.0	2.0		
602	2006.0	UNIVERSITY OF VIRGINIA	3.0	1.0	2.0		
603	2006.0	UNIVERSITY OF WASHINGTON	4.0	6.0	7.0		
604	2006.0	UNIVERSITY OF WISCONSIN-MADISON	14.0	12.0	0.0		
605	2006.0	UT SOUTHWESTERN MEDICAL CENTER	6.0	9.0	0.0		
606	2006.0	VANDERBILT UNIVERSITY	2.0	3.0	2.0		
607	2006.0	VIRGINIA POLYTECHNIC INST AND ST UNIV	1.0	0.0	0.0		
608	2006.0	WASHINGTON UNIVERSITY	1.0	1.0	0.0		
609	2006.0	WAYNE STATE UNIVERSITY	2.0	2.0	0.0		
610	2006.0	WEST VIRGINIA UNIVERSITY	1.0	0.0	0.0		
611	2006.0	WHITEHEAD INSTITUTE FOR BIOMEDICAL RES	4.0	2.0	0.0		
612	2006.0	YALE UNIVERSITY	2.0	0.0	2.0		
613	2007.0		1.0	0.0	0.0		
614	2007.0	ALBERT EINSTEIN COLLEGE OF MEDICINE, INC	7.0	0.0	0.0		
615	2007.0	ARMAGEN TECHNOLOGIES, INC.	1.0	0.0	0.0		
616	2007.0	BETH ISRAEL DEACONESS MEDICAL CENTER	1.0	2.0	2.0		
617	2007.0	BOLDER BIOTECHNOLOGY, INC.	3.0	5.0	0.0		
618	2007.0	BRIGHAM AND WOMEN'S HOSPITAL	5.0	2.0	2.0		
619	2007.0	BROWN UNIVERSITY	1.0	0.0	6.0		
620	2007.0	CALIFORNIA INSTITUTE OF TECHNOLOGY	3.0	1.0	0.0		
621	2007.0	CEDARS-SINAI MEDICAL CENTER	2.0	1.0	0.0		
622	2007.0	CINCINNATI CHILDRENS HOSP MED CTR	2.0	1.0	0.0		
623	2007.0	CLEVELAND CLINIC FOUNDATION	1.0	0.0	0.0		
624	2007.0	COLUMBIA UNIV NEW YORK MORNINGSIDE	3.0	7.0	0.0		
625	2007.0	CORNELL UNIVERSITY	6.0	6.0	0.0		
626	2007.0	DANA-FARBER CANCER INST	11.0	3.0	0.0		
627	2007.0	DARTMOUTH COLLEGE	2.0	3.0	0.0		
628	2007.0	DREXEL UNIVERSITY	1.0	0.0	0.0		
629	2007.0	DUQUESNE UNIVERSITY	2.0	0.0	0.0		
630	2007.0	EMANUEL HOSPITAL AND HEALTH CENTER	1.0	0.0	0.0		
631	2007.0	EMORY UNIVERSITY	2.0	2.0	15.0		
632	2007.0	FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH	4.0	2.0	0.0		
633	2007.0	FLORIDA AGRICULTURAL AND MECHANICAL UNIV	1.0	0.0	0.0		
634	2007.0	FLORIDA ATLANTIC UNIVERSITY	2.0	1.0	0.0		
635	2007.0	FRED HUTCHINSON CANCER RESEARCH CENTER	2.0	0.0	10.0		
636	2007.0	GALAXY BIOTECH, LLC	1.0	0.0	0.0		
637	2007.0	GENERAL ELECTRIC GLOBAL RESEARCH CTR	1.0	0.0	0.0		
638	2007.0	H. LEE MOFFITT CANCER CTR & RES INST	3.0	0.0	0.0		
639	2007.0	HARVARD UNIVERSITY	1.0	5.0	0.0		
640	2007.0	HENRY M. JACKSON FDN FOR THE ADV MIL/MED	1.0	0.0	0.0		
641	2007.0	INDIANA UNIVERSITY	2.0	1.0	11.0		
642	2007.0	J. DAVID GLADSTONE INSTITUTES	2.0	1.0	0.0		
643	2007.0	MAINE MEDICAL CENTER	1.0	0.0	0.0		
644	2007.0	MASSACHUSETTS GENERAL HOSPITAL	1.0	3.0	14.0		
645	2007.0	MASSACHUSETTS INSTITUTE OF TECHNOLOGY	6.0	4.0	0.0		
646	2007.0	MAYO CLINIC ROCHESTER	8.0	3.0	0.0		
647	2007.0	MCLEAN HOSPITAL	1.0	0.0	0.0		
648	2007.0	MEDICAL UNIVERSITY OF SOUTH CAROLINA	1.0	0.0	11.0		
649	2007.0	MICHIGAN STATE UNIVERSITY	1.0	2.0	0.0		
650	2007.0	MONELL CHEMICAL SENSES CENTER	1.0	0.0	0.0		
651	2007.0	NEUROCRINE BIOSCIENCES, INC.	1.0	2.0	0.0		
652	2007.0	NORTHWESTERN UNIVERSITY	7.0	0.0	34.0		
653	2007.0	OHIO STATE UNIVERSITY	7.0	0.0	0.0		
654	2007.0	OKLAHOMA MEDICAL RESEARCH FOUNDATION	1.0	0.0	0.0		
655	2007.0	OREGON STATE UNIVERSITY	1.0	0.0	0.0		
656	2007.0	PENNSYLVANIA STATE UNIVERSITY	1.0	1.0	0.0		
657	2007.0	PRINCETON UNIVERSITY	2.0	0.0	0.0		
658	2007.0	PURDUE UNIVERSITY	1.0	2.0	0.0		
659	2007.0	RICE UNIVERSITY	1.0	0.0	0.0		
660	2007.0	RIVERSIDE RESEARCH INSTITUTE	1.0	0.0	0.0		
661	2007.0	ROBERT SACKSTEIN	1.0	0.0	0.0		
662	2007.0	SANFORD-BURNHAM MEDICAL RESEARCH INSTIT	2.0	3.0	0.0		
